split,class_name,label,path,file_name,width,height,aspect_ratio,mean_intensity,std_intensity,min_intensity,max_intensity,mode
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person1_virus_8.jpeg,person1_virus_8.jpeg,960,544,1.7647058823529411,107.48367225796568,47.671291197022974,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person1653_virus_2858.jpeg,person1653_virus_2858.jpeg,1008,592,1.7027027027027026,119.28918818371943,64.52358416571782,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person1612_virus_2797.jpeg,person1612_virus_2797.jpeg,832,448,1.8571428571428572,112.8991216303228,53.39140378641584,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person71_virus_131.jpeg,person71_virus_131.jpeg,1232,888,1.3873873873873874,131.16141171609922,61.68343767055308,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person96_bacteria_465.jpeg,person96_bacteria_465.jpeg,1120,856,1.308411214953271,125.28507906375167,63.51785495914244,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person147_bacteria_706.jpeg,person147_bacteria_706.jpeg,1120,808,1.386138613861386,108.56390890205093,54.90463014786789,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person1676_virus_2892.jpeg,person1676_virus_2892.jpeg,1624,1104,1.4710144927536233,145.7551843497894,59.32475089193056,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person81_bacteria_398.jpeg,person81_bacteria_398.jpeg,848,600,1.4133333333333333,141.32362224842768,44.87849708006587,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person139_bacteria_664.jpeg,person139_bacteria_664.jpeg,976,664,1.4698795180722892,113.41881048785305,53.45580513715214,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person78_bacteria_378.jpeg,person78_bacteria_378.jpeg,728,368,1.9782608695652173,143.56543015408505,42.42743776901479,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person1634_virus_2830.jpeg,person1634_virus_2830.jpeg,1336,1024,1.3046875,138.89456268127807,64.91938442444932,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person159_bacteria_746.jpeg,person159_bacteria_746.jpeg,1032,648,1.5925925925925926,126.56585857498325,43.74451836406489,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person154_bacteria_728.jpeg,person154_bacteria_728.jpeg,1558,1218,1.2791461412151068,118.71661386434968,58.91575624681396,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person52_virus_106.jpeg,person52_virus_106.jpeg,1048,688,1.5232558139534884,134.1545454797621,63.6061199626047,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person111_bacteria_537.jpeg,person111_bacteria_537.jpeg,1130,666,1.6966966966966968,130.89796167849266,56.30707853161247,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person3_virus_15.jpeg,person3_virus_15.jpeg,1304,968,1.3471074380165289,105.92033254322365,48.26308254066009,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person152_bacteria_720.jpeg,person152_bacteria_720.jpeg,1192,760,1.568421052631579,122.96700039738609,53.22539645420794,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person96_bacteria_464.jpeg,person96_bacteria_464.jpeg,936,800,1.17,139.40385550213676,50.542861141067895,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person1671_virus_2887.jpeg,person1671_virus_2887.jpeg,1512,888,1.7027027027027026,121.25399953524953,78.64692719524615,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person120_bacteria_573.jpeg,person120_bacteria_573.jpeg,1272,813,1.5645756457564575,112.1827728654645,68.75001174619558,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person136_bacteria_654.jpeg,person136_bacteria_654.jpeg,1082,720,1.5027777777777778,100.8741309817211,49.56325901724635,0,249,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person1615_virus_2801.jpeg,person1615_virus_2801.jpeg,1400,1048,1.3358778625954197,122.87578585059978,74.13265929791062,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person158_bacteria_745.jpeg,person158_bacteria_745.jpeg,1406,913,1.5399780941949617,103.41453931593438,72.08318426922135,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person100_bacteria_482.jpeg,person100_bacteria_482.jpeg,1040,696,1.4942528735632183,106.5088776525199,55.426627956589726,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person38_virus_83.jpeg,person38_virus_83.jpeg,1400,1136,1.232394366197183,152.3544328470825,71.1103863254369,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person3_virus_17.jpeg,person3_virus_17.jpeg,1344,1120,1.2,112.06878853103741,53.66843794212948,0,255,L
test,PNEUMONIA,1,data\raw\chest_xray\test\PNEUMONIA\person101_bacteria_486.jpeg,person101_bacteria_486.jpeg,1136,680,1.6705882352941177,136.31308771748135,47.379073911179376,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0657-0001.jpeg,NORMAL2-IM-0657-0001.jpeg,1524,1295,1.1768339768339768,121.65269560899482,57.56286431884317,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0701-0001.jpeg,IM-0701-0001.jpeg,1576,1272,1.2389937106918238,108.31749832391533,62.17111857639641,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0728-0001.jpeg,IM-0728-0001.jpeg,1574,1229,1.2807160292921074,115.6908965150746,52.882540366771934,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0606-0001.jpeg,IM-0606-0001.jpeg,1850,1445,1.2802768166089966,126.92304909754044,63.03952433331415,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0459-0001.jpeg,IM-0459-0001.jpeg,2338,1970,1.1868020304568527,136.12747087406044,64.3054444728034,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0501-0001-0002.jpeg,IM-0501-0001-0002.jpeg,1562,1059,1.4749763928234183,100.33873124574556,48.158558839376326,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1102-0001.jpeg,NORMAL2-IM-1102-0001.jpeg,1790,1441,1.2421929215822345,131.70497598269358,59.00427235736383,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0658-0001.jpeg,IM-0658-0001.jpeg,1800,1723,1.044689495066744,137.51141742438898,66.32626629669863,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0840-0001.jpeg,NORMAL2-IM-0840-0001.jpeg,1786,1175,1.52,112.95686926687475,74.82435655916716,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0531-0001.jpeg,NORMAL2-IM-0531-0001.jpeg,1744,1345,1.2966542750929368,96.18760572627127,50.128876568260615,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1017-0001.jpeg,NORMAL2-IM-1017-0001.jpeg,1364,1067,1.2783505154639174,114.00413978952692,61.61646168324476,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1120-0001.jpeg,NORMAL2-IM-1120-0001.jpeg,1500,1113,1.3477088948787062,145.43999580712787,61.28703347343242,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0240-0001.jpeg,IM-0240-0001.jpeg,1944,1708,1.1381733021077283,120.32469961016182,62.47056469664491,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0466-0001.jpeg,IM-0466-0001.jpeg,1600,1264,1.2658227848101267,128.51135828718355,52.446334475776375,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1104-0001.jpeg,NORMAL2-IM-1104-0001.jpeg,2268,1959,1.1577335375191424,116.69672780537167,53.17205667754748,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0384-0001.jpeg,NORMAL2-IM-0384-0001.jpeg,1268,924,1.3722943722943723,113.03114032392423,57.7608120978473,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0453-0001.jpeg,NORMAL2-IM-0453-0001.jpeg,1434,1179,1.2162849872773538,111.64724200709061,59.092418971740116,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0966-0001.jpeg,NORMAL2-IM-0966-0001.jpeg,1518,1071,1.4173669467787116,113.16369578134284,63.728169830199924,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0694-0001.jpeg,IM-0694-0001.jpeg,1820,1410,1.2907801418439717,121.84285519445093,61.60916616435597,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0698-0001.jpeg,NORMAL2-IM-0698-0001.jpeg,1554,1245,1.2481927710843375,123.69660831227097,57.58350816408518,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1333-0001.jpeg,NORMAL2-IM-1333-0001.jpeg,1364,1456,0.9368131868131868,113.60087543504882,52.30712896853957,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0383-0001.jpeg,NORMAL2-IM-0383-0001.jpeg,1882,1480,1.2716216216216216,101.54774320016084,67.0383542951132,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0602-0001.jpeg,NORMAL2-IM-0602-0001.jpeg,2619,2628,0.9965753424657534,137.59905049332156,69.90971945887165,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0242-0001.jpeg,IM-0242-0001.jpeg,1844,1468,1.2561307901907357,133.31319893076892,55.636484170282564,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1060-0001.jpeg,NORMAL2-IM-1060-0001.jpeg,1546,1271,1.2163650668764752,121.28057381145526,65.02735992418327,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0508-0001.jpeg,NORMAL2-IM-0508-0001.jpeg,1422,1066,1.3339587242026267,110.07505614004533,66.9938381975755,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0618-0001.jpeg,NORMAL2-IM-0618-0001.jpeg,1534,1121,1.368421052631579,119.9648112890451,63.347220895285304,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1269-0001-0002.jpeg,NORMAL2-IM-1269-0001-0002.jpeg,1372,1047,1.3104106972301814,112.05026787628682,69.40763225458711,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1177-0001.jpeg,NORMAL2-IM-1177-0001.jpeg,1518,1310,1.1587786259541986,138.57266994538816,59.802782497046564,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0415-0001.jpeg,NORMAL2-IM-0415-0001.jpeg,1524,1410,1.0808510638297872,131.70166601515237,57.759572671180834,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1039-0001.jpeg,NORMAL2-IM-1039-0001.jpeg,1384,1090,1.269724770642202,127.51985734740414,58.27283960315275,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1360-0001.jpeg,NORMAL2-IM-1360-0001.jpeg,1184,984,1.2032520325203253,133.99116780652605,59.03418142161855,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0686-0001.jpeg,IM-0686-0001.jpeg,1160,897,1.2931995540691192,112.00112539883904,50.947683471225915,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1116-0001-0002.jpeg,NORMAL2-IM-1116-0001-0002.jpeg,1940,1761,1.1016467915956842,126.73438475093228,60.25348284091582,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0856-0001.jpeg,NORMAL2-IM-0856-0001.jpeg,1395,1312,1.0632621951219512,162.2669791939855,52.275078527924045,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0463-0001.jpeg,NORMAL2-IM-0463-0001.jpeg,1646,1121,1.4683318465655664,123.22020837149611,64.50502045838859,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0402-0001.jpeg,NORMAL2-IM-0402-0001.jpeg,1666,1252,1.3306709265175718,106.00321502402878,63.41915491609765,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0550-0001.jpeg,NORMAL2-IM-0550-0001.jpeg,1404,1333,1.0532633158289573,119.46495117369086,58.97895033985259,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1321-0001.jpeg,NORMAL2-IM-1321-0001.jpeg,1530,1399,1.093638313080772,117.91598480707508,66.64855467214238,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0210-0001.jpeg,IM-0210-0001.jpeg,1688,1105,1.527601809954751,110.79361208209131,66.6047703304291,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0178-0001.jpeg,IM-0178-0001.jpeg,1646,1124,1.4644128113879002,142.1678408348936,58.88086414759294,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0440-0001.jpeg,NORMAL2-IM-0440-0001.jpeg,1516,1295,1.1706563706563706,131.80540183983456,54.83572953822916,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0593-0001.jpeg,IM-0593-0001.jpeg,1728,1333,1.296324081020255,155.84929175002083,73.70323778118356,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0535-0001.jpeg,NORMAL2-IM-0535-0001.jpeg,1682,1519,1.1073074391046742,112.53771060033081,62.02102207719702,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0543-0001-0002.jpeg,IM-0543-0001-0002.jpeg,1640,1410,1.1631205673758864,123.33226474658363,55.87953659046943,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0435-0001.jpeg,IM-0435-0001.jpeg,1130,831,1.3598074608904933,125.33370392852198,54.90360105667495,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0213-0001.jpeg,IM-0213-0001.jpeg,1928,1303,1.4796623177283192,120.42083103785392,63.135696366104625,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0628-0001.jpeg,IM-0628-0001.jpeg,2012,1457,1.3809196980096088,144.77373473639972,52.71919195146671,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1048-0001.jpeg,NORMAL2-IM-1048-0001.jpeg,1496,1012,1.4782608695652173,102.14499799201032,63.296258912801676,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0438-0001.jpeg,IM-0438-0001.jpeg,1904,1422,1.3389592123769338,126.5021603050503,64.82840671556521,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0474-0001.jpeg,NORMAL2-IM-0474-0001.jpeg,1728,1619,1.067325509573811,139.38457774289114,57.18554756097164,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1310-0001.jpeg,NORMAL2-IM-1310-0001.jpeg,1608,1468,1.095367847411444,138.87190833977252,57.40728473907599,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0669-0001.jpeg,NORMAL2-IM-0669-0001.jpeg,1692,1735,0.9752161383285303,123.7602707434886,59.05109065073548,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1326-0001.jpeg,NORMAL2-IM-1326-0001.jpeg,1188,885,1.3423728813559321,110.6527830089977,56.978281085036144,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0537-0001.jpeg,NORMAL2-IM-0537-0001.jpeg,2458,1870,1.3144385026737968,115.30117090108475,68.70630470472643,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0508-0001.jpeg,IM-0508-0001.jpeg,1936,1669,1.1599760335530258,115.48229936766214,66.84696733536775,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0275-0001.jpeg,IM-0275-0001.jpeg,1866,1595,1.1699059561128526,105.89304028196366,64.87305026106772,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1153-0001.jpeg,NORMAL2-IM-1153-0001.jpeg,1628,1283,1.2689010132501948,122.36495535073088,60.80982042375719,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0564-0001.jpeg,IM-0564-0001.jpeg,1472,1360,1.0823529411764705,132.47872642263428,54.40225400632875,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0425-0001.jpeg,IM-0425-0001.jpeg,1850,1314,1.4079147640791476,106.35861944135917,61.92515574998531,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0408-0001.jpeg,IM-0408-0001.jpeg,1442,1148,1.2560975609756098,131.60176535686497,58.65375456839285,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0825-0001.jpeg,NORMAL2-IM-0825-0001.jpeg,1720,1507,1.141340411413404,118.3414272156294,60.89872251837772,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0620-0001.jpeg,NORMAL2-IM-0620-0001.jpeg,1736,1785,0.9725490196078431,130.4194571376938,64.03689430880618,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0957-0001.jpeg,NORMAL2-IM-0957-0001.jpeg,2633,2578,1.02133436772692,143.55054380797287,75.77974852372533,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1401-0001.jpeg,NORMAL2-IM-1401-0001.jpeg,1272,1048,1.213740458015267,142.18764252964615,65.72027030241007,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0225-0001.jpeg,IM-0225-0001.jpeg,2214,1974,1.121580547112462,114.46706827419507,63.48980499203809,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0811-0001.jpeg,NORMAL2-IM-0811-0001.jpeg,1678,1368,1.226608187134503,144.71108479880672,62.997467620432154,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0490-0001.jpeg,IM-0490-0001.jpeg,2226,2013,1.105812220566319,126.67195863901709,57.19542674373303,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1019-0001.jpeg,NORMAL2-IM-1019-0001.jpeg,1414,1020,1.3862745098039215,104.67845355964168,57.92782521124152,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0552-0001.jpeg,IM-0552-0001.jpeg,1924,1623,1.1854590264941467,122.01209420710344,63.751468663061,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0203-0001.jpeg,IM-0203-0001.jpeg,1434,1260,1.138095238095238,121.52624139381462,61.473046034337386,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1044-0001.jpeg,NORMAL2-IM-1044-0001.jpeg,1458,1248,1.1682692307692308,104.17386666402871,63.727044633883004,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1305-0001.jpeg,NORMAL2-IM-1305-0001.jpeg,1140,846,1.3475177304964538,92.53785512836464,50.22845107963199,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1144-0001.jpeg,NORMAL2-IM-1144-0001.jpeg,1682,1241,1.35535858178888,131.43405839523763,60.14436340285134,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0439-0001-0002.jpeg,IM-0439-0001-0002.jpeg,1368,1032,1.3255813953488371,117.7102281098418,62.22695222053119,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0925-0001.jpeg,NORMAL2-IM-0925-0001.jpeg,1886,1916,0.9843423799582464,98.05937802332095,67.56439844335098,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0627-0001.jpeg,IM-0627-0001.jpeg,1802,1514,1.190224570673712,122.14622458240294,62.29336304412883,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0621-0001.jpeg,IM-0621-0001.jpeg,1524,1171,1.3014517506404781,91.68799352685525,47.81509976023902,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0389-0001.jpeg,NORMAL2-IM-0389-0001.jpeg,1484,1136,1.306338028169014,124.2300963801678,52.63609739905899,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1067-0001-0001.jpeg,NORMAL2-IM-1067-0001-0001.jpeg,1304,968,1.3471074380165289,116.96257383511636,57.09885124111906,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0547-0001.jpeg,IM-0547-0001.jpeg,1296,1074,1.2067039106145252,159.2378806296986,60.503993702199075,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1314-0001.jpeg,NORMAL2-IM-1314-0001.jpeg,1978,1619,1.221741815935763,120.9632486068183,69.46994069285297,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0349-0001.jpeg,IM-0349-0001.jpeg,1592,1329,1.1978931527464258,125.10826990482889,66.83159258991908,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0439-0001.jpeg,IM-0439-0001.jpeg,1816,1558,1.165596919127086,136.3439947577658,61.08030751781239,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0650-0001.jpeg,IM-0650-0001.jpeg,1620,1159,1.3977566867989646,135.18548503925265,66.21178279413161,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0453-0001.jpeg,IM-0453-0001.jpeg,1762,1715,1.027405247813411,90.30626805611169,68.26517898196106,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0832-0001-0002.jpeg,NORMAL2-IM-0832-0001-0002.jpeg,1426,1206,1.1824212271973467,123.07700220263804,61.40101078873151,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0600-0001.jpeg,IM-0600-0001.jpeg,1832,1488,1.2311827956989247,134.19244531213317,61.86816596833428,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0619-0001.jpeg,IM-0619-0001.jpeg,1554,1345,1.1553903345724907,138.32177185151164,62.31369558228643,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1245-0001.jpeg,NORMAL2-IM-1245-0001.jpeg,1422,1402,1.014265335235378,120.14647399435405,65.51465586213227,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1396-0001.jpeg,NORMAL2-IM-1396-0001.jpeg,1256,1032,1.2170542635658914,122.02086033550584,55.12707847177215,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0409-0001.jpeg,NORMAL2-IM-0409-0001.jpeg,1542,1310,1.1770992366412214,128.0285868456748,61.799184726748365,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1194-0001.jpeg,NORMAL2-IM-1194-0001.jpeg,1350,1090,1.238532110091743,141.9883261977574,57.02441582022629,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0588-0001.jpeg,NORMAL2-IM-0588-0001.jpeg,1218,808,1.5074257425742574,103.56808962915996,58.13181385005436,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1094-0001-0001.jpeg,NORMAL2-IM-1094-0001-0001.jpeg,1638,1634,1.0024479804161566,116.26678166794446,55.938629229381526,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0667-0001.jpeg,NORMAL2-IM-0667-0001.jpeg,1566,1210,1.2942148760330578,103.0259285646433,68.03347320862527,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0605-0001.jpeg,IM-0605-0001.jpeg,1396,955,1.4617801047120418,115.77465008475974,63.48683998927382,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0851-0001-0001.jpeg,NORMAL2-IM-0851-0001-0001.jpeg,1562,1164,1.3419243986254294,121.15259205969966,56.36604340234224,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1345-0001.jpeg,NORMAL2-IM-1345-0001.jpeg,1464,1183,1.2375316990701606,117.26482696580426,52.270967828456634,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0704-0001.jpeg,IM-0704-0001.jpeg,1596,1248,1.2788461538461537,128.4323227941649,63.24271466279706,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0781-0001.jpeg,NORMAL2-IM-0781-0001.jpeg,2276,2221,1.024763619990995,130.61982699887398,62.733800989022,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0227-0001.jpeg,IM-0227-0001.jpeg,1870,1612,1.1600496277915633,114.3514861798543,61.405441508488934,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0741-0001.jpeg,NORMAL2-IM-0741-0001.jpeg,1240,1064,1.1654135338345866,127.44853413776376,65.65115098858178,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0491-0001.jpeg,NORMAL2-IM-0491-0001.jpeg,1808,1604,1.1271820448877805,111.30794798126365,66.43236283152754,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1357-0001.jpeg,NORMAL2-IM-1357-0001.jpeg,1600,1304,1.2269938650306749,131.79778182515338,70.42825749555625,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0695-0001.jpeg,IM-0695-0001.jpeg,1828,1437,1.2720946416144745,118.2717272795104,57.56438586039106,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0374-0001.jpeg,IM-0374-0001.jpeg,1744,1402,1.2439372325249642,153.83138766375689,66.46175964422464,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1337-0001.jpeg,NORMAL2-IM-1337-0001.jpeg,1360,1097,1.2397447584320875,109.93281342163118,59.67411063556525,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0967-0001.jpeg,NORMAL2-IM-0967-0001.jpeg,1844,1256,1.4681528662420382,119.96791237202426,70.57655258120735,0,255,L
